domainID,siteID,horizontalPosition,verticalPosition,startDateTime,endDateTime,staPresMean,staPresMinimum,staPresMaximum,staPresVariance,staPresNumPts,staPresExpUncert,staPresStdErMean,staPresFinalQF,corPres,corPresExpUncert,corPresFinalQF,publicationDate,release
D02,SERC,000,025,2021-02-03T07:30:00Z,2021-02-03T08:00:00Z,99.96743,99.96588,99.97587,1e-05,180,0.04721,0.00027,0,100.43545,0.04752,0,20210315T183200Z,PROVISIONAL
D02,SERC,000,025,2021-02-03T08:00:00Z,2021-02-03T08:30:00Z,99.97182,99.96588,99.97587,2e-05,180,0.04721,0.00037,0,100.43976,0.04752,0,20210315T183200Z,PROVISIONAL
D02,SERC,000,025,2021-02-03T08:30:00Z,2021-02-03T09:00:00Z,99.97376,99.96588,99.97587,2e-05,180,0.04721,3e-04,0,100.44146,0.04752,0,20210315T183200Z,PROVISIONAL
D02,SERC,000,025,2021-02-03T09:00:00Z,2021-02-03T09:30:00Z,99.9761,99.96588,99.98588,0,180,0.04721,0.00016,0,100.44345,0.04751,0,20210315T183200Z,PROVISIONAL
D02,SERC,000,025,2021-02-03T09:30:00Z,2021-02-03T10:00:00Z,99.98665,99.97587,99.99588,2e-05,180,0.04721,0.00033,0,100.45394,0.04752,0,20210315T183200Z,PROVISIONAL
D02,SERC,000,025,2021-02-03T10:00:00Z,2021-02-03T10:30:00Z,100.0061,99.99588,100.02588,5e-05,180,0.04722,0.00055,0,100.47322,0.04752,0,20210315T183200Z,PROVISIONAL
D02,SERC,000,025,2021-02-03T10:30:00Z,2021-02-03T11:00:00Z,100.03799,100.02588,100.05588,7e-05,180,0.04722,0.00062,0,100.50533,0.04753,0,20210315T183200Z,PROVISIONAL
D02,SERC,000,025,2021-02-03T11:00:00Z,2021-02-03T11:30:00Z,100.06405,100.04588,100.07588,7e-05,180,0.04722,0.00063,0,100.53157,0.04753,0,20210315T183200Z,PROVISIONAL
D02,SERC,000,025,2021-02-03T11:30:00Z,2021-02-03T12:00:00Z,100.09633,100.07588,100.11588,1e-04,180,0.04723,0.00074,0,100.56431,0.04753,0,20210315T183200Z,PROVISIONAL
D02,SERC,000,025,2021-02-03T12:00:00Z,2021-02-03T12:30:00Z,100.13105,100.10589,100.14589,0.00011,180,0.04723,0.00077,0,100.59936,0.04754,0,20210315T183200Z,PROVISIONAL
D02,SERC,000,025,2021-02-03T12:30:00Z,2021-02-03T13:00:00Z,100.15483,100.13589,100.17589,7e-05,180,0.04722,0.00061,0,100.62336,0.04753,0,20210315T183200Z,PROVISIONAL
D02,SERC,000,025,2021-02-03T13:00:00Z,2021-02-03T13:30:00Z,100.18011,100.16589,100.19589,5e-05,180,0.04722,0.00054,0,100.64786,0.04752,0,20210315T183200Z,PROVISIONAL
D02,SERC,000,025,2021-02-03T13:30:00Z,2021-02-03T14:00:00Z,100.20128,100.17589,100.2159,7e-05,180,0.04722,0.00061,0,100.66857,0.04753,0,20210315T183200Z,PROVISIONAL
D02,SERC,000,025,2021-02-03T14:00:00Z,2021-02-03T14:30:00Z,100.2159,100.20589,100.22589,2e-05,180,0.04721,0.00029,0,100.68242,0.04751,0,20210315T183200Z,PROVISIONAL
D02,SERC,000,025,2021-02-03T14:30:00Z,2021-02-03T15:00:00Z,100.22323,100.20589,100.2359,6e-05,180,0.04722,0.00057,0,100.68869,0.04752,0,20210315T183200Z,PROVISIONAL
D02,SERC,000,025,2021-02-03T15:00:00Z,2021-02-03T15:30:00Z,100.25562,100.22589,100.2759,0.00018,180,0.04725,0.00099,0,100.72048,0.04755,0,20210315T183200Z,PROVISIONAL
D02,SERC,000,025,2021-02-03T15:30:00Z,2021-02-03T16:00:00Z,100.28679,100.2759,100.2959,4e-05,180,0.04722,0.00046,0,100.75193,0.04752,0,20210315T183200Z,PROVISIONAL
D02,SERC,000,025,2021-02-03T16:00:00Z,2021-02-03T16:30:00Z,100.28829,100.2759,100.3059,4e-05,180,0.04722,0.00046,0,100.75316,0.04752,0,20210315T183200Z,PROVISIONAL
D02,SERC,000,025,2021-02-03T16:30:00Z,2021-02-03T17:00:00Z,100.28329,100.2659,100.2959,3e-05,180,0.04721,0.00039,0,100.74838,0.04752,0,20210315T183200Z,PROVISIONAL
D02,SERC,000,025,2021-02-03T17:00:00Z,2021-02-03T17:30:00Z,100.27796,100.25589,100.2959,0.00011,180,0.04723,0.00077,0,100.74346,0.04753,0,20210315T183200Z,PROVISIONAL
D02,SERC,000,025,2021-02-03T17:30:00Z,2021-02-03T18:00:00Z,100.24384,100.22589,100.25589,6e-05,180,0.04722,0.00058,0,100.70833,0.04752,0,20210315T183200Z,PROVISIONAL
D02,SERC,000,025,2021-02-03T18:00:00Z,2021-02-03T18:30:00Z,100.23851,100.22589,100.2459,2e-05,180,0.04721,0.00036,0,100.70202,0.04751,0,20210315T183200Z,PROVISIONAL
D02,SERC,000,025,2021-02-03T18:30:00Z,2021-02-03T19:00:00Z,100.24756,100.2359,100.25589,4e-05,180,0.04722,0.00048,0,100.71133,0.04752,0,20210315T183200Z,PROVISIONAL
D02,SERC,000,025,2021-02-03T19:00:00Z,2021-02-03T19:30:00Z,100.26045,100.2459,100.2759,3e-05,180,0.04721,4e-04,0,100.72353,0.04751,0,20210315T183200Z,PROVISIONAL
D02,SERC,000,025,2021-02-03T19:30:00Z,2021-02-03T20:00:00Z,100.27923,100.2659,100.3059,0.00012,180,0.04724,0.00083,0,100.74147,0.04754,0,20210315T183200Z,PROVISIONAL
D02,SERC,000,025,2021-02-03T20:00:00Z,2021-02-03T20:30:00Z,100.31318,100.2959,100.3359,9e-05,180,0.04723,0.00069,0,100.77589,0.04753,0,20210315T183200Z,PROVISIONAL
D02,SERC,000,025,2021-02-03T20:30:00Z,2021-02-03T21:00:00Z,100.33396,100.3159,100.3459,5e-05,180,0.04722,0.00055,0,100.79658,0.04752,0,20210315T183200Z,PROVISIONAL
D02,SERC,000,025,2021-02-03T21:00:00Z,2021-02-03T21:30:00Z,100.36313,100.3459,100.38591,0.00015,180,0.04724,0.00091,0,100.82565,0.04754,0,20210315T183200Z,PROVISIONAL
D02,SERC,000,025,2021-02-03T21:30:00Z,2021-02-03T22:00:00Z,100.39541,100.3759,100.41591,9e-05,180,0.04723,0.00069,0,100.85893,0.04753,0,20210315T183200Z,PROVISIONAL
D02,SERC,000,025,2021-02-03T22:00:00Z,2021-02-03T22:30:00Z,100.43519,100.41591,100.45591,0.00018,180,0.04725,0.001,0,100.90126,0.04755,0,20210315T183200Z,PROVISIONAL
D02,SERC,000,025,2021-02-03T22:30:00Z,2021-02-03T23:00:00Z,100.46919,100.45591,100.48591,0.00013,180,0.04724,0.00086,0,100.93674,0.04754,0,20210315T183200Z,PROVISIONAL
D02,SERC,000,025,2021-02-03T23:00:00Z,2021-02-03T23:30:00Z,100.49141,100.48591,100.50591,6e-05,180,0.04722,0.00058,0,100.96002,0.04753,0,20210315T183200Z,PROVISIONAL
D02,SERC,000,025,2021-02-03T23:30:00Z,2021-02-04T00:00:00Z,100.52503,100.50591,100.53592,7e-05,180,0.04722,0.00063,0,100.99393,0.04753,0,20210315T183200Z,PROVISIONAL
D02,SERC,000,025,2021-02-04T00:00:00Z,2021-02-04T00:30:00Z,100.56036,100.53592,100.58592,0.00024,180,0.04726,0.00115,0,101.02886,0.04757,0,20210315T183200Z,PROVISIONAL
D02,SERC,000,025,2021-02-04T00:30:00Z,2021-02-04T01:00:00Z,100.59787,100.58592,100.61592,1e-04,180,0.04723,0.00075,0,101.06531,0.04753,0,20210315T183200Z,PROVISIONAL
D02,SERC,000,025,2021-02-04T01:00:00Z,2021-02-04T01:30:00Z,100.63109,100.60593,100.65593,0.00013,180,0.04724,0.00087,0,101.09728,0.04754,0,20210315T183200Z,PROVISIONAL
D02,SERC,000,025,2021-02-04T01:30:00Z,2021-02-04T02:00:00Z,100.67532,100.64593,100.70593,0.00024,180,0.04726,0.00116,0,101.14196,0.04757,0,20210315T183200Z,PROVISIONAL
D02,SERC,000,025,2021-02-04T02:00:00Z,2021-02-04T02:30:00Z,100.72471,100.70593,100.74594,0.00018,180,0.04725,0.00099,0,101.19173,0.04755,0,20210315T183200Z,PROVISIONAL
D02,SERC,000,025,2021-02-04T02:30:00Z,2021-02-04T03:00:00Z,100.77482,100.74594,100.80594,0.00033,180,0.04728,0.00135,0,101.24327,0.04759,0,20210315T183200Z,PROVISIONAL
D02,SERC,000,025,2021-02-04T03:00:00Z,2021-02-04T03:30:00Z,100.83505,100.80594,100.86594,0.00028,180,0.04727,0.00124,0,101.30406,0.04758,0,20210315T183200Z,PROVISIONAL
D02,SERC,000,025,2021-02-04T03:30:00Z,2021-02-04T04:00:00Z,100.88533,100.85595,100.90594,0.00017,180,0.04725,0.00097,0,101.35509,0.04755,0,20210315T183200Z,PROVISIONAL
D02,SERC,000,025,2021-02-04T04:00:00Z,2021-02-04T04:30:00Z,100.91611,100.90594,100.92595,5e-05,180,0.04722,0.00053,0,101.38635,0.04752,0,20210315T183200Z,PROVISIONAL
D02,SERC,000,025,2021-02-04T04:30:00Z,2021-02-04T05:00:00Z,100.94645,100.92595,100.95595,6e-05,180,0.04722,0.00056,0,101.41778,0.04753,0,20210315T183200Z,PROVISIONAL
D02,SERC,000,025,2021-02-04T05:00:00Z,2021-02-04T05:30:00Z,100.95001,100.93595,100.96595,5e-05,180,0.04722,5e-04,0,101.42143,0.04752,0,20210315T183200Z,PROVISIONAL
D02,SERC,000,025,2021-02-04T05:30:00Z,2021-02-04T06:00:00Z,100.9744,100.95595,100.99596,8e-05,180,0.04723,0.00065,0,101.44641,0.04753,0,20210315T183200Z,PROVISIONAL
D02,SERC,000,025,2021-02-04T06:00:00Z,2021-02-04T06:30:00Z,101.00084,100.99596,101.01595,4e-05,180,0.04722,0.00048,0,101.474,0.04752,0,20210315T183200Z,PROVISIONAL
D02,SERC,000,025,2021-02-04T06:30:00Z,2021-02-04T07:00:00Z,101.04057,101.01595,101.06596,0.00023,180,0.04726,0.00114,0,101.51472,0.04757,0,20210315T183200Z,PROVISIONAL
D02,SERC,000,025,2021-02-04T07:00:00Z,2021-02-04T07:30:00Z,101.0964,101.06596,101.12596,0.00025,180,0.04727,0.00118,0,101.57112,0.04757,0,20210315T183200Z,PROVISIONAL
D02,SERC,000,025,2021-02-04T07:30:00Z,2021-02-04T08:00:00Z,101.12418,101.11596,101.12596,1e-05,180,0.04721,0.00029,0,101.59942,0.04752,0,20210315T183200Z,PROVISIONAL
D02,SERC,000,025,2021-02-04T08:00:00Z,2021-02-04T08:30:00Z,101.12168,101.11596,101.12596,2e-05,180,0.04721,0.00037,0,101.59788,0.04752,0,20210315T183200Z,PROVISIONAL
D02,SERC,000,025,2021-02-04T08:30:00Z,2021-02-04T09:00:00Z,101.14063,101.12596,101.16597,0.00011,180,0.04723,0.00079,0,101.61782,0.04754,0,20210315T183200Z,PROVISIONAL
D02,SERC,000,025,2021-02-04T09:00:00Z,2021-02-04T09:30:00Z,101.16836,101.15596,101.17597,2e-05,180,0.04721,0.00035,0,101.64575,0.04752,0,20210315T183200Z,PROVISIONAL
D02,SERC,000,025,2021-02-04T09:30:00Z,2021-02-04T10:00:00Z,101.17975,101.16597,101.19597,4e-05,180,0.04722,0.00048,0,101.65705,0.04753,0,20210315T183200Z,PROVISIONAL
D02,SERC,000,025,2021-02-04T10:00:00Z,2021-02-04T10:30:00Z,101.21497,101.18597,101.22597,0.00017,180,0.04725,0.00096,0,101.69302,0.04756,0,20210315T183200Z,PROVISIONAL
D02,SERC,000,025,2021-02-04T10:30:00Z,2021-02-04T11:00:00Z,101.24414,101.22597,101.26597,0.00012,180,0.04724,0.00082,0,101.7231,0.04755,0,20210315T183200Z,PROVISIONAL
D02,SERC,000,025,2021-02-04T11:00:00Z,2021-02-04T11:30:00Z,101.28314,101.26597,101.29597,0.00013,180,0.04724,0.00083,0,101.76231,0.04755,0,20210315T183200Z,PROVISIONAL
D02,SERC,000,025,2021-02-04T11:30:00Z,2021-02-04T12:00:00Z,101.31187,101.29597,101.32598,0.00013,180,0.04724,0.00084,0,101.79136,0.04755,0,20210315T183200Z,PROVISIONAL
D02,SERC,000,025,2021-02-04T12:00:00Z,2021-02-04T12:30:00Z,101.33848,101.31598,101.35598,0.00013,180,0.04724,0.00085,0,101.81794,0.04755,0,20210315T183200Z,PROVISIONAL
D02,SERC,000,025,2021-02-04T12:30:00Z,2021-02-04T13:00:00Z,101.36948,101.35598,101.38599,8e-05,180,0.04723,0.00068,0,101.84884,0.04754,0,20210315T183200Z,PROVISIONAL
D02,SERC,000,025,2021-02-04T13:00:00Z,2021-02-04T13:30:00Z,101.40087,101.37598,101.41599,0.00012,180,0.04724,0.00083,0,101.8791,0.04755,0,20210315T183200Z,PROVISIONAL
D02,SERC,000,025,2021-02-04T13:30:00Z,2021-02-04T14:00:00Z,101.42938,101.41599,101.44599,3e-05,180,0.04721,0.00038,0,101.9055,0.04752,0,20210315T183200Z,PROVISIONAL
D02,SERC,000,025,2021-02-04T14:00:00Z,2021-02-04T14:30:00Z,101.44054,101.43598,101.44599,2e-05,180,0.04721,0.00037,0,101.91513,0.04752,0,20210315T183200Z,PROVISIONAL
D02,SERC,000,025,2021-02-04T14:30:00Z,2021-02-04T15:00:00Z,101.46005,101.43598,101.46599,8e-05,180,0.04723,0.00066,0,101.93282,0.04753,0,20210315T183200Z,PROVISIONAL
D02,SERC,000,025,2021-02-04T15:00:00Z,2021-02-04T15:30:00Z,101.45749,101.44599,101.46599,3e-05,180,0.04721,0.00041,0,101.92828,0.04752,0,20210315T183200Z,PROVISIONAL
D02,SERC,000,025,2021-02-04T15:30:00Z,2021-02-04T16:00:00Z,101.48021,101.46599,101.49599,7e-05,180,0.04722,0.00063,0,101.95002,0.04753,0,20210315T183200Z,PROVISIONAL
D02,SERC,000,025,2021-02-04T16:00:00Z,2021-02-04T16:30:00Z,101.48588,101.45599,101.50599,0.00015,180,0.04724,9e-04,0,101.95448,0.04754,0,20210315T183200Z,PROVISIONAL
D02,SERC,000,025,2021-02-04T16:30:00Z,2021-02-04T17:00:00Z,101.42715,101.39599,101.46599,0.00054,180,0.04734,0.00174,0,101.89409,0.04763,0,20210315T183200Z,PROVISIONAL
D02,SERC,000,025,2021-02-04T17:00:00Z,2021-02-04T17:30:00Z,101.3717,101.35598,101.39599,0.00014,180,0.04724,0.00087,0,101.83745,0.04754,0,20210315T183200Z,PROVISIONAL
D02,SERC,000,025,2021-02-04T17:30:00Z,2021-02-04T18:00:00Z,101.34304,101.31598,101.35598,0.00019,180,0.04725,0.00102,0,101.80762,0.04755,0,20210315T183200Z,PROVISIONAL
D02,SERC,000,025,2021-02-04T18:00:00Z,2021-02-04T18:30:00Z,101.2927,101.27598,101.31598,0.00016,180,0.04724,0.00093,0,101.75647,0.04754,0,20210315T183200Z,PROVISIONAL
D02,SERC,000,025,2021-02-04T18:30:00Z,2021-02-04T19:00:00Z,101.25592,101.23597,101.27598,9e-05,180,0.04723,0.00071,0,101.71928,0.04753,0,20210315T183200Z,PROVISIONAL
D02,SERC,000,025,2021-02-04T19:00:00Z,2021-02-04T19:30:00Z,101.22608,101.20597,101.23597,0.00013,180,0.04724,0.00084,0,101.68874,0.04753,0,20210315T183200Z,PROVISIONAL
D02,SERC,000,025,2021-02-04T19:30:00Z,2021-02-04T20:00:00Z,101.25014,101.22597,101.27598,2e-04,180,0.04726,0.00107,0,101.71253,0.04755,0,20210315T183200Z,PROVISIONAL
D02,SERC,000,025,2021-02-04T20:00:00Z,2021-02-04T20:30:00Z,101.29059,101.27598,101.30598,0.00011,180,0.04723,0.00077,0,101.75354,0.04753,0,20210315T183200Z,PROVISIONAL
D02,SERC,000,025,2021-02-04T20:30:00Z,2021-02-04T21:00:00Z,101.27436,101.21597,101.30598,0.00068,180,0.04737,0.00194,0,101.73765,0.04766,0,20210315T183200Z,PROVISIONAL
D02,SERC,000,025,2021-02-04T21:00:00Z,2021-02-04T21:30:00Z,101.23492,101.21597,101.24597,8e-05,180,0.04723,0.00066,0,101.69959,0.04752,0,20210315T183200Z,PROVISIONAL
D02,SERC,000,025,2021-02-04T21:30:00Z,2021-02-04T22:00:00Z,101.21481,101.20597,101.23597,3e-05,180,0.04722,0.00043,0,101.68147,0.04752,0,20210315T183200Z,PROVISIONAL
D02,SERC,000,025,2021-02-04T22:00:00Z,2021-02-04T22:30:00Z,101.23081,101.20597,101.24597,0.00012,180,0.04724,0.00082,0,101.69971,0.04754,0,20210315T183200Z,PROVISIONAL
D02,SERC,000,025,2021-02-04T22:30:00Z,2021-02-04T23:00:00Z,101.19597,101.17597,101.20597,8e-05,180,0.04723,0.00066,0,101.66562,0.04753,0,20210315T183200Z,PROVISIONAL
D02,SERC,000,025,2021-02-04T23:00:00Z,2021-02-04T23:30:00Z,101.25653,101.20597,101.28598,0.00069,180,0.04737,0.00195,0,101.72787,0.04767,0,20210315T183200Z,PROVISIONAL
D02,SERC,000,025,2021-02-04T23:30:00Z,2021-02-05T00:00:00Z,101.30114,101.28598,101.31598,0.00011,180,0.04723,0.00079,0,101.77343,0.04754,0,20210315T183200Z,PROVISIONAL
D02,SERC,000,025,2021-02-05T00:00:00Z,2021-02-05T00:30:00Z,101.23469,101.19597,101.28598,0.00095,180,0.04743,0.00229,0,101.70686,0.04774,0,20210315T183200Z,PROVISIONAL
D02,SERC,000,025,2021-02-05T00:30:00Z,2021-02-05T01:00:00Z,101.20786,101.19597,101.21597,4e-05,180,0.04722,0.00046,0,101.68026,0.04752,0,20210315T183200Z,PROVISIONAL
D02,SERC,000,025,2021-02-05T01:00:00Z,2021-02-05T01:30:00Z,101.18169,101.16597,101.20597,9e-05,180,0.04723,0.00072,0,101.65426,0.04754,0,20210315T183200Z,PROVISIONAL
D02,SERC,000,025,2021-02-05T01:30:00Z,2021-02-05T02:00:00Z,101.16202,101.14597,101.16597,3e-05,180,0.04721,0.00037,0,101.63435,0.04752,0,20210315T183200Z,PROVISIONAL
D02,SERC,000,025,2021-02-05T02:00:00Z,2021-02-05T02:30:00Z,101.1453,101.13597,101.15596,7e-05,180,0.04723,0.00064,0,101.6175,0.04753,0,20210315T183200Z,PROVISIONAL
D02,SERC,000,025,2021-02-05T02:30:00Z,2021-02-05T03:00:00Z,101.09424,101.05596,101.13597,0.00061,180,0.04735,0.00184,0,101.56606,0.04766,0,20210315T183200Z,PROVISIONAL
D02,SERC,000,025,2021-02-05T03:00:00Z,2021-02-05T03:30:00Z,101.07257,101.04596,101.09596,0.00026,180,0.04727,0.0012,0,101.5439,0.04757,0,20210315T183200Z,PROVISIONAL
D02,SERC,000,025,2021-02-05T03:30:00Z,2021-02-05T04:00:00Z,101.06685,101.03596,101.08596,0.00021,180,0.04726,0.00109,0,101.53781,0.04756,0,20210315T183200Z,PROVISIONAL
D02,SERC,000,025,2021-02-05T04:00:00Z,2021-02-05T04:30:00Z,100.98401,100.94595,101.03596,0.00083,180,0.0474,0.00215,0,101.45412,0.04771,0,20210315T183200Z,PROVISIONAL
D02,SERC,000,025,2021-02-05T04:30:00Z,2021-02-05T05:00:00Z,100.91117,100.87594,100.94595,0.00034,180,0.04729,0.00138,0,101.3803,0.04759,0,20210315T183200Z,PROVISIONAL
D02,SERC,000,025,2021-02-05T05:00:00Z,2021-02-05T05:30:00Z,100.87355,100.83594,100.89595,0.00018,180,0.04725,0.00101,0,101.34197,0.04755,0,20210315T183200Z,PROVISIONAL
D02,SERC,000,025,2021-02-05T05:30:00Z,2021-02-05T06:00:00Z,100.83489,100.80594,100.85595,0.00018,180,0.04725,0.00101,0,101.3032,0.04755,0,20210315T183200Z,PROVISIONAL
D02,SERC,000,025,2021-02-05T06:00:00Z,2021-02-05T06:30:00Z,100.81977,100.72593,100.85595,0.00134,180,0.04752,0.00273,0,101.28834,0.04783,0,20210315T183200Z,PROVISIONAL
D02,SERC,000,025,2021-02-05T06:30:00Z,2021-02-05T07:00:00Z,100.74416,100.70593,100.79594,0.00112,180,0.04747,0.00249,0,101.21246,0.04777,0,20210315T183200Z,PROVISIONAL
D02,SERC,000,025,2021-02-05T07:00:00Z,2021-02-05T07:30:00Z,100.71104,100.65593,100.75593,0.00082,180,0.0474,0.00213,0,101.17949,0.0477,0,20210315T183200Z,PROVISIONAL
D02,SERC,000,025,2021-02-05T07:30:00Z,2021-02-05T08:00:00Z,100.64548,100.61592,100.68593,0.00041,180,0.0473,0.0015,0,101.11386,0.04761,0,20210315T183200Z,PROVISIONAL
D02,SERC,000,025,2021-02-05T08:00:00Z,2021-02-05T08:30:00Z,100.56231,100.49592,100.62592,0.0015,180,0.04756,0.00289,0,101.02993,0.04786,0,20210315T183200Z,PROVISIONAL
D02,SERC,000,025,2021-02-05T08:30:00Z,2021-02-05T09:00:00Z,100.53597,100.48591,100.55592,0.00033,180,0.04728,0.00135,0,101.00291,0.04759,0,20210315T183200Z,PROVISIONAL
D02,SERC,000,025,2021-02-05T09:00:00Z,2021-02-05T09:30:00Z,100.55781,100.51592,100.57592,0.00016,180,0.04725,0.00094,0,101.0251,0.04755,0,20210315T183200Z,PROVISIONAL
D02,SERC,000,025,2021-02-05T09:30:00Z,2021-02-05T10:00:00Z,100.56392,100.52592,100.58592,0.00013,180,0.04724,0.00086,0,101.03168,0.04754,0,20210315T183200Z,PROVISIONAL
D02,SERC,000,025,2021-02-05T10:00:00Z,2021-02-05T10:30:00Z,100.49208,100.46592,100.52592,0.00018,180,0.04725,0.00101,0,100.95953,0.04755,0,20210315T183200Z,PROVISIONAL
D02,SERC,000,025,2021-02-05T10:30:00Z,2021-02-05T11:00:00Z,100.47175,100.44591,100.48591,0.00025,180,0.04727,0.00118,0,100.93894,0.04757,0,20210315T183200Z,PROVISIONAL
D02,SERC,000,025,2021-02-05T11:00:00Z,2021-02-05T11:30:00Z,100.44936,100.43591,100.46592,1e-04,180,0.04723,0.00075,0,100.91624,0.04754,0,20210315T183200Z,PROVISIONAL
D02,SERC,000,025,2021-02-05T11:30:00Z,2021-02-05T12:00:00Z,100.47014,100.45591,100.47591,3e-05,180,0.04721,0.00039,0,100.93683,0.04752,0,20210315T183200Z,PROVISIONAL
D02,SERC,000,025,2021-02-05T12:00:00Z,2021-02-05T12:30:00Z,100.48208,100.46592,100.48591,3e-05,180,0.04721,0.00038,0,100.94885,0.04752,0,20210315T183200Z,PROVISIONAL
D02,SERC,000,025,2021-02-05T12:30:00Z,2021-02-05T13:00:00Z,100.44947,100.41591,100.48591,3e-04,180,0.04728,0.00129,0,100.91534,0.04758,0,20210315T183200Z,PROVISIONAL
D02,SERC,000,025,2021-02-05T13:00:00Z,2021-02-05T13:30:00Z,100.43363,100.40591,100.44591,4e-05,180,0.04722,0.00046,0,100.89851,0.04752,0,20210315T183200Z,PROVISIONAL
D02,SERC,000,025,2021-02-05T13:30:00Z,2021-02-05T14:00:00Z,100.42041,100.40591,100.43591,5e-05,180,0.04722,0.00054,0,100.88459,0.04752,0,20210315T183200Z,PROVISIONAL
D02,SERC,000,025,2021-02-05T14:00:00Z,2021-02-05T14:30:00Z,100.40535,100.39591,100.41591,3e-05,180,0.04722,0.00043,0,100.86722,0.04752,0,20210315T183200Z,PROVISIONAL
D02,SERC,000,025,2021-02-05T14:30:00Z,2021-02-05T15:00:00Z,100.38835,100.3759,100.40591,8e-05,180,0.04723,0.00066,0,100.84783,0.04752,0,20210315T183200Z,PROVISIONAL
D02,SERC,000,025,2021-02-05T15:00:00Z,2021-02-05T15:30:00Z,100.37002,100.35591,100.3759,6e-05,180,0.04722,0.00059,0,100.8273,0.04752,0,20210315T183200Z,PROVISIONAL
D02,SERC,000,025,2021-02-05T15:30:00Z,2021-02-05T16:00:00Z,100.34846,100.3359,100.35591,7e-05,180,0.04722,0.00063,0,100.80406,0.04752,0,20210315T183200Z,PROVISIONAL
D02,SERC,000,025,2021-02-05T16:00:00Z,2021-02-05T16:30:00Z,100.32595,100.3159,100.3359,3e-05,180,0.04721,0.00038,0,100.77952,0.04751,0,20210315T183200Z,PROVISIONAL
D02,SERC,000,025,2021-02-05T16:30:00Z,2021-02-05T17:00:00Z,100.30607,100.2759,100.3259,2e-04,180,0.04725,0.00105,0,100.75802,0.04755,0,20210315T183200Z,PROVISIONAL
D02,SERC,000,025,2021-02-05T17:00:00Z,2021-02-05T17:30:00Z,100.25273,100.2359,100.2759,0.00021,180,0.04726,0.00108,0,100.70263,0.04755,0,20210315T183200Z,PROVISIONAL
D02,SERC,000,025,2021-02-05T17:30:00Z,2021-02-05T18:00:00Z,100.22917,100.2159,100.2359,4e-05,180,0.04722,0.00047,0,100.678,0.04751,0,20210315T183200Z,PROVISIONAL
D02,SERC,000,025,2021-02-05T18:00:00Z,2021-02-05T18:30:00Z,100.20161,100.18589,100.22589,0.00014,180,0.04724,9e-04,0,100.65064,0.04753,0,20210315T183200Z,PROVISIONAL
D02,SERC,000,025,2021-02-05T18:30:00Z,2021-02-05T19:00:00Z,100.17811,100.16589,100.20589,0.00014,180,0.04724,0.00087,0,100.62603,0.04753,0,20210315T183200Z,PROVISIONAL
D02,SERC,000,025,2021-02-05T19:00:00Z,2021-02-05T19:30:00Z,100.18211,100.17589,100.19589,6e-05,180,0.04722,0.00057,0,100.62985,0.04751,0,20210315T183200Z,PROVISIONAL
D02,SERC,000,025,2021-02-05T19:30:00Z,2021-02-05T20:00:00Z,100.18389,100.17589,100.18589,2e-05,180,0.04721,3e-04,0,100.63156,0.0475,0,20210315T183200Z,PROVISIONAL
D02,SERC,000,025,2021-02-05T20:00:00Z,2021-02-05T20:30:00Z,100.1485,100.12589,100.18589,0.00037,180,0.0473,0.00143,0,100.5966,0.04758,0,20210315T183200Z,PROVISIONAL
D02,SERC,000,025,2021-02-05T20:30:00Z,2021-02-05T21:00:00Z,100.13561,100.12589,100.14589,3e-05,180,0.04721,0.00039,0,100.58445,0.0475,0,20210315T183200Z,PROVISIONAL
D02,SERC,000,025,2021-02-05T21:00:00Z,2021-02-05T21:30:00Z,100.15883,100.13589,100.17589,0.00014,180,0.04724,0.00087,0,100.60854,0.04753,0,20210315T183200Z,PROVISIONAL
D02,SERC,000,025,2021-02-05T21:30:00Z,2021-02-05T22:00:00Z,100.18722,100.17589,100.19589,4e-05,180,0.04722,0.00046,0,100.63859,0.04751,0,20210315T183200Z,PROVISIONAL
D02,SERC,000,025,2021-02-05T22:00:00Z,2021-02-05T22:30:00Z,100.22756,100.19589,100.25589,0.00031,180,0.04728,0.00132,0,100.68165,0.04757,0,20210315T183200Z,PROVISIONAL
D02,SERC,000,025,2021-02-05T22:30:00Z,2021-02-05T23:00:00Z,100.27834,100.25589,100.3459,0.00058,180,0.04734,0.00179,0,100.73482,0.04764,0,20210315T183200Z,PROVISIONAL
D02,SERC,000,025,2021-02-05T23:00:00Z,2021-02-05T23:30:00Z,100.40852,100.3459,100.44591,0.00079,180,0.04739,0.0021,0,100.86534,0.04769,0,20210315T183200Z,PROVISIONAL
D02,SERC,000,025,2021-02-05T23:30:00Z,2021-02-06T00:00:00Z,100.47147,100.44591,100.50591,0.00026,180,0.04727,0.00119,0,100.93133,0.04756,0,20210315T183200Z,PROVISIONAL
D02,SERC,000,025,2021-02-06T00:00:00Z,2021-02-06T00:30:00Z,100.51703,100.49592,100.53592,0.00016,180,0.04725,0.00096,0,100.97851,0.04754,0,20210315T183200Z,PROVISIONAL
D02,SERC,000,025,2021-02-06T00:30:00Z,2021-02-06T01:00:00Z,100.54842,100.53592,100.56592,5e-05,180,0.04722,0.00054,0,101.01085,0.04752,0,20210315T183200Z,PROVISIONAL
D02,SERC,000,025,2021-02-06T01:00:00Z,2021-02-06T01:30:00Z,100.62154,100.56592,100.65593,0.00079,180,0.04739,0.0021,0,101.08499,0.04769,0,20210315T183200Z,PROVISIONAL
